rating,rating_count,cost,name_encoded
3.6,10,250,25022
3.6,10,100,108390
3.6,10,200,13976
3.6,10,150,41679
3.6,10,250,104850
3.6,10,250,87382
3.5,20,250,59652
3.6,10,200,15720
4.1,20,250,40337
3.6,10,250,52008
3.1,50,450,59655
3.6,10,199,71599
3.6,10,250,86313
3.6,10,250,90271
3.6,10,300,108284
3.6,10,200,110424
3.6,10,200,109439
3.6,10,200,63059
4.1,100,200,24070
4.2,500,300,54235
4.2,5000,200,86374
4.3,100,200,42421
4.5,20,200,28778
4.1,50,300,93421
4.3,20,300,86138
3.6,20,300,51166
4.3,20,200,89186
3.2,20,200,61263
4.2,50,200,98404
3.2,20,300,45989
3.9,10,150,21737
4.1,20,200,72097
3.9,10,100,6386
3.9,10,300,42411
3.7,20,300,78284
4.1,50,400,72724
4.3,20,100,61961
3.9,10,200,26881
4.5,100,250,27384
3.9,10,200,100186
3.9,10,200,66556
4.2,100,250,26420
3.3,20,200,84849
3.9,10,200,5335
4.4,50,200,12157
3.9,100,200,6408
3.9,10,200,53130
4.3,20,200,89278
3.9,10,200,27922
3.9,10,200,88804
3.9,10,250,22067
3.8,20,300,5129
3.4,100,200,101733
4.2,20,250,62472
3.9,10,300,104187
3.9,10,300,110413
3.6,100,300,91121
4.5,100,300,44095
4.1,500,200,80813
3.9,10,500,50302
3.9,10,200,11173
3.9,10,200,69356
3.9,10,200,72718
4.2,20,100,94048
4.1,500,200,109588
4.4,50,200,60566
3.9,10,250,98404
3.9,10,200,89345
3.9,10,100,108990
4.1,20,150,78698
4.2,20,200,37225
4.0,50,200,110122
4.1,20,150,51583
3.9,10,300,100437
3.9,10,300,28743
4.1,20,200,33354
3.5,20,100,7842
3.9,10,200,88423
3.9,10,300,24344
3.7,20,200,62973
3.9,10,100,88718
4.4,20,500,109220
3.9,10,200,53023
3.9,10,200,29773
4.1,100,250,58867
3.9,10,200,78090
3.9,10,200,79523
3.9,10,200,59414
3.9,10,400,22811
4.4,100,200,72740
4.0,20,200,63811
3.9,10,300,108578
3.9,10,200,48316
4.3,50,200,109687
3.9,10,300,29973
3.9,10,200,60409
3.9,10,300,30011
3.9,10,200,101695
3.9,10,300,32483
4.3,500,200,102843
3.9,10,200,63662
3.9,10,200,29977
3.9,10,300,29976
3.9,10,200,58793
4.3,100,150,109793
3.9,10,200,30043
4.3,20,200,79381
3.9,10,200,29993
3.9,10,250,29984
3.2,100,300,73600
4.3,20,200,78777
4.0,20,300,3889
4.4,20,200,50539
3.9,10,300,72044
3.4,50,200,62626
4.2,20,200,108924
3.9,100,400,5872
3.9,10,200,27377
3.8,20,200,33565
3.9,10,200,94066
3.3,50,250,93719
3.9,10,600,41450
3.9,10,50,51874
3.7,100,200,24150
4.5,20,200,54677
4.1,20,400,41452
3.9,10,300,90490
4.0,20,450,19185
3.4,20,100,85633
3.9,10,200,33834
3.9,10,400,100972
3.9,10,200,52184
3.9,10,399,37224
3.9,10,200,94021
3.9,10,200,26134
4.3,100,300,62181
3.1,50,200,31810
3.3,20,300,52924
3.9,10,200,89342
3.9,10,300,97978
3.9,10,500,66715
3.9,10,200,12649
3.9,10,100,11154
3.9,10,200,72719
3.9,10,300,52956
3.3,20,200,28029
3.7,20,200,28027
3.5,20,200,59074
3.3,20,200,59669
4.1,20,50,89362
4.0,50,150,72721
3.9,10,200,100906
2.7,20,200,6473
3.9,10,250,33475
4.0,50,300,21359
3.0,20,200,90157
3.9,10,200,88556
3.9,10,150,66923
3.9,10,200,59690
3.9,10,220,98382
4.0,100,200,86943
3.9,10,150,77578
4.0,100,600,11625
3.9,10,170,107775
3.9,10,200,93893
3.9,100,200,28838
3.9,10,300,13977
3.9,10,200,41604
4.6,100,200,50814
3.9,10,200,78513
3.9,10,300,102270
3.9,10,200,28840
3.9,10,200,66343
3.9,10,400,13980
3.9,10,100,22847
3.9,10,200,98410
3.9,10,350,37178
3.9,10,200,65921
3.9,10,250,47236
3.9,10,300,11226
3.9,10,400,88383
3.9,10,150,3815
3.9,10,300,32295
3.9,10,300,63729
3.9,10,200,20260
3.9,10,400,54266
3.9,10,250,26453
3.9,10,400,42616
3.9,10,200,75459
3.9,10,300,110709
3.9,10,300,108963
3.9,10,200,26731
3.9,10,300,15492
3.7,100,200,86596
3.7,100,200,89538
3.3,100,250,53781
3.6,100,150,41388
3.4,50,250,21251
3.4,10,250,31368
3.5,50,250,23258
3.1,20,250,74767
3.2,100,200,89627
3.4,10,250,95359
3.3,20,300,19326
3.4,10,200,105768
3.4,10,150,38124
3.4,20,200,85899
3.3,100,200,38798
3.4,10,250,56196
3.4,10,150,82606
3.9,20,300,75792
3.4,10,400,106719
3.8,20,250,15584
3.4,10,40,93262
2.7,20,200,87820
3.4,10,250,81476
3.4,10,250,14769
3.4,10,200,71177
3.4,10,250,57965
3.9,20,200,16603
3.4,10,250,77198
3.1,20,250,96500
3.5,20,200,87787
3.4,10,200,112032
3.4,10,250,16557
3.8,20,400,28586
2.4,20,200,93335
3.1,100,300,13546
3.9,20,200,101949
3.5,10,200,20764
3.5,10,200,100577
4.1,50,400,49116
3.8,50,350,73725
3.5,10,200,25192
3.8,20,200,75778
3.5,10,200,21887
3.5,10,200,103073
4.3,20,200,21614
3.5,10,300,44134
3.5,10,200,22813
3.5,10,200,40340
3.6,20,200,105930
4.2,20,200,50162
3.5,20,200,102646
3.5,10,200,78662
3.5,50,250,85675
3.5,10,250,45811
3.5,10,500,121
3.3,100,300,110036
3.5,10,200,108282
3.1,20,200,74645
3.5,10,200,99041
3.5,10,200,101846
3.5,10,200,99034
3.8,20,150,64174
3.5,10,200,63089
3.5,10,200,99186
3.5,10,150,72898
3.7,20,250,38417
3.5,10,200,96569
3.5,10,400,95070
3.5,10,399,58310
3.5,10,200,69773
3.5,10,200,37108
3.5,10,250,27149
3.3,20,150,78802
3.5,10,250,106888
2.0,20,200,94570
3.5,10,100,104709
3.5,10,100,58688
3.5,10,200,6695
3.5,10,200,1005
3.5,10,200,99047
3.5,10,200,44400
3.8889190558200784,10,250,11764
3.8889190558200784,10,400,28586
3.9,50,400,28586
3.1,20,250,89830
3.1,20,150,60709
3.3,10,200,8141
3.3,10,200,93943
3.3,10,200,75193
3.3,10,250,94168
3.8,20,220,78559
3.3,10,150,73749
3.7,100,250,100586
3.3,20,200,4983
2.3,100,150,96444
3.7,50,250,60482
3.2,20,200,48890
3.3,10,150,29459
3.5,20,150,74070
3.8,20,150,39122
3.3,10,200,110912
3.3,20,150,100101
3.6,20,150,103583
3.6,100,150,93140
3.3,10,150,57267
2.7,20,150,24197
3.3,10,150,11359
2.9,20,200,80494
3.3,20,200,6534
3.3,10,200,103622
3.3,10,150,103645
3.3,10,200,6305
3.3,10,150,27674
3.3,10,150,26158
3.1,20,250,71394
3.3,10,150,89835
3.5,20,250,110202
3.9,50,200,63694
4.6,100,200,19112
4.1,50,250,68711
4.4,50,200,82274
4.8,100,150,16012
3.7,20,200,80501
4.1,20,200,36526
4.3,100,300,32559
4.2,50,200,74163
4.4,100,250,67469
4.7,20,250,17040
4.1,10,250,93137
4.3,50,400,60560
4.1,20,150,75444
4.6,20,300,106113
4.0,100,200,93090
4.1,10,300,42114
4.6,50,300,87718
4.1,10,250,70695
4.1,10,100,111526
3.7,50,100,100829
4.1,10,250,59301
4.1,10,300,70072
3.8,20,250,76184
4.1,10,100,1024
4.1,10,200,31071
4.1,10,250,29804
4.1,10,80,76326
4.1,10,200,17667
3.3,20,250,72755
4.1,10,200,29714
4.1,10,250,51978
4.5,50,300,21235
4.1,10,100,83299
3.9,20,300,91596
3.5,20,200,49128
4.5,20,400,28586
4.1,10,150,50693
4.1,10,200,64961
4.6,50,100,110925
4.4,50,100,77818
4.1,10,300,100130
3.6,20,100,22291
4.1,10,150,78439
3.8,20,150,100225
4.1,10,200,87604
4.7,50,300,19873
3.9,20,300,107363
3.4,50,350,26338
4.1,10,300,75324
4.1,10,200,100172
4.1,10,200,95679
4.1,10,150,67969
4.1,10,200,66089
4.1,10,300,11469
4.2,20,300,24870
4.1,50,300,111703
4.4,20,150,105625
3.9,10,300,370
3.9,10,198,27807
3.9,10,200,76931
3.9,10,300,720
3.9,10,350,107831
3.9,10,200,32776
2.8,20,350,35980
3.9,10,500,90093
3.9,10,200,6497
3.9,10,200,103070
3.9,10,250,8562
3.9,10,400,65473
3.9,10,500,48032
4.7,500,120,65449
3.9,10,400,108565
3.9,500,400,103514
3.9,10,500,97402
3.9,10,200,55474
4.2,20,200,26994
3.9,10,450,27601
3.5,20,150,7811
3.4,50,600,11625
3.9,10,300,26068
3.9,10,150,48212
3.9,10,200,57982
3.9,10,300,53564
3.9,10,350,4659
3.9,10,400,3643
3.9,10,400,103601
3.8,20,400,51763
3.9,10,250,52438
3.9,10,300,1756
3.9,10,800,49601
3.9,10,300,51499
3.9,10,280,105878
3.9,10,200,30580
3.8,20,300,65722
3.9,10,220,80651
3.9,10,400,84547
3.9,10,300,58132
3.8,50,250,56670
3.9,20,200,75628
3.9,10,250,69440
3.9,10,250,62249
3.9,10,300,40156
3.9,10,500,44895
4.3,20,200,53458
3.9,10,300,67880
3.9,10,300,42642
3.9,10,150,112281
2.8,20,400,48444
3.7,100,199,18662
3.9,10,450,85111
4.1,20,300,63120
3.9,10,4,44468
3.7,100,400,45694
3.9,10,200,29147
3.9,10,400,11289
3.9,10,250,47869
3.4,100,200,21458
3.9,10,200,11765
3.9,10,200,41512
3.9,10,500,42494
3.9,10,350,111845
4.0,50,350,63361
3.6,100,500,52650
3.9,10,200,54031
3.5,20,450,1336
3.9,10,400,37591
3.9,10,100,20356
3.5,50,350,11305
3.9,10,200,32229
3.9,10,200,112197
3.9,10,250,70496
3.9,10,450,19713
3.7,20,300,73963
4.1,50,400,100878
3.9,10,300,82513
3.9,10,250,30199
3.9,100,500,84723
3.9,10,450,111948
4.2,100,350,54237
3.9,10,200,103820
4.3,20,240,3630
3.9,10,500,53157
3.9,10,350,1522
3.9,10,250,59466
3.9,10,200,57944
3.9,10,250,35118
3.9,10,300,13510
4.6,20,150,7007
3.9,10,150,107934
4.3,500,400,61215
3.9,10,600,52486
3.9,10,400,76712
3.9,10,150,106178
3.9,10,100,71292
3.9,10,200,74269
3.6,50,400,67089
3.9,10,400,1324
3.9,10,300,101458
3.9,10,150,29919
3.9,10,300,90367
3.9,10,300,22152
3.9,10,200,80306
3.9,10,150,74563
3.9,10,300,10033
3.9,10,250,55302
3.3,20,400,85198
4.4,20,200,12577
3.9,10,300,11128
3.9,10,150,82101
4.1,100,400,49116
3.9,10,300,60508
3.9,10,180,4176
3.9,10,200,49603
3.9,10,100,47492
3.9,10,500,95311
3.9,10,60,68140
3.9,10,160,110104
3.9,10,250,10126
3.9,10,300,16310
3.9,10,150,32699
3.9,10,500,53156
3.9,10,200,106720
3.7,50,450,26631
3.9,10,200,54817
3.8,50,350,60204
3.9,10,600,61216
3.9,10,250,30608
3.9,10,200,80574
4.4,50,200,99265
3.9,10,400,34442
3.9,10,250,59467
3.9,10,600,58924
3.9,10,600,4534
3.9,10,60,98075
3.9,10,250,36595
3.9,10,250,106581
4.1,20,400,32145
3.7,100,400,69941
3.8,100,200,55908
3.8,20,200,60754
3.9,10,300,72392
3.6,20,450,94203
3.9,10,350,111368
3.6,20,400,36013
3.9,10,150,2797
3.9,10,40,98075
3.9,10,400,13966
4.0,100,500,12022
3.3,100,300,105161
3.7,100,300,73725
3.9,10,300,47803
3.8,50,250,6949
3.9,10,300,110680
3.9,10,250,57391
3.9,10,500,46670
3.1,20,250,110143
3.9,10,200,14337
3.9,10,400,45474
4.0,100,150,3855
3.9,10,200,76475
3.9,10,350,53784
3.9,10,350,111487
3.9,10,350,106193
3.9,10,200,107182
3.9,10,350,31351
3.9,10,350,112638
3.7,50,200,72462
4.3,20,200,35988
3.9,10,300,105966
3.9,10,200,85094
3.9,10,200,96072
3.9,10,250,92948
3.5,20,1300,34104
3.9,10,300,92878
3.8,100,400,28586
3.4,50,250,13140
3.9,10,500,29846
3.9,10,400,96065
3.9,10,200,32785
3.9,10,300,104071
3.9,10,200,71225
4.5,50,200,5528
3.9,10,350,17863
3.9,10,200,91210
3.9,10,199,84900
3.9,10,300,89170
3.9,10,350,15576
3.9,10,350,38440
3.9,10,300,98063
3.9,10,250,61214
3.9,10,350,6668
3.9,10,400,41498
3.9,10,200,102527
3.9,10,200,71588
3.9,10,280,54002
3.9,10,200,98073
4.5,100,499,20953
3.9,10,150,49886
3.9,10,700,100364
4.2,20,500,108954
3.9,10,250,27826
3.9,10,200,46173
3.9,10,400,15248
3.9,10,300,48908
4.1,50,200,66770
4.3,50,300,23580
3.9,10,350,26352
4.0,100,150,85618
3.9,10,300,94480
3.9,10,30,68786
3.9,10,360,81862
3.9,10,350,63854
3.9,10,300,31139
3.9,10,600,40336
3.9,10,300,64277
3.9,10,250,62961
3.0,50,300,48750
4.1,20,100,82251
3.9,10,100,9180
3.9,10,400,112080
3.9,10,200,36992
3.9,10,350,42152
3.9,10,300,87913
3.9,10,200,62183
3.9,10,250,10158
3.9,10,200,66198
3.9,10,300,2835
3.9,10,300,110890
3.4,100,400,45476
4.7,100,150,66361
3.7,20,200,102709
3.9,10,50,31762
3.9,10,200,14336
3.9,10,350,31622
3.9,10,150,48499
3.9,10,250,86381
3.8,50,199,70269
3.9,10,400,44291
3.7,100,250,58618
4.4,20,200,58819
3.9,10,500,46426
3.9,10,600,24286
3.8,20,400,51057
3.9,10,300,103429
3.9,10,250,839
3.9,10,500,54988
3.9,10,200,4851
3.9,10,400,38033
3.9,10,300,33953
3.9,10,150,14420
3.9,10,200,75786
3.9,10,300,82514
3.9,20,250,99401
3.9,100,200,88448
3.9,10,400,3874
4.2,20,100,20355
3.9,10,200,96060
2.8,20,350,28544
3.9,10,400,102098
3.9,10,200,17829
3.9,10,300,3856
3.7,20,300,917
3.9,100,200,47868
3.9,10,150,89127
3.9,10,150,95787
3.9,10,250,44956
3.9,10,300,23649
3.9,10,200,94525
3.9,10,300,55698
3.9,10,600,75866
3.9,10,750,84878
3.9,10,400,38488
3.9,50,300,77812
3.9,10,300,33009
3.9,10,250,84633
3.9,10,300,76145
3.9,10,300,84417
3.9,10,300,56634
3.9,10,300,31201
3.9,10,300,62293
3.9,10,300,63232
3.9,10,200,81582
3.9,10,350,62780
3.9,10,200,102688
4.1,20,200,11764
3.9,10,300,10736
3.9,20,300,21435
3.9,10,250,82431
3.9,10,150,18524
3.9,10,240,49336
3.9,10,450,112589
3.9,10,250,48452
3.9,10,120,41278
3.9,10,500,27471
3.8,100,300,107823
3.9,10,150,106890
3.9,10,100,59452
3.9,10,200,32148
3.9,10,300,96563
3.7,20,350,22958
3.9,10,350,29365
3.9,10,300,85399
3.9,10,300,72372
3.9,10,300,10808
3.9,10,200,60525
3.9,10,150,36055
4.8,50,120,36719
3.5,20,250,104430
3.9,10,200,3628
3.9,10,350,57118
3.9,10,200,102528
3.9,10,300,95892
3.9,10,200,63570
3.9,10,800,71824
3.9,10,160,46988
3.9,10,200,11435
3.9,10,200,111874
3.9,10,250,25351
3.9,10,200,44684
3.6,100,500,43171
3.9,10,150,56607
3.9,10,200,51068
3.9,10,200,107919
3.9,10,100,101384
3.9,10,250,21416
3.9,10,200,83021
3.9,10,500,55543
4.4,20,400,61709
4.0,20,200,59040
3.9,10,300,19166
3.9,10,200,31159
4.1,10,400,99411
4.1,10,250,79883
4.1,10,150,29945
3.9,100,300,85186
4.1,10,200,29283
4.3,50,200,53458
4.0,50,1200,60063
4.1,10,250,22766
4.2,50,450,72461
4.6,20,1000,36026
3.9,20,500,110796
4.1,500,350,93105
4.1,10,200,85084
4.0,100,500,30360
4.1,10,250,104936
4.6,20,250,36595
4.2,100,400,72915
4.3,20,300,51444
4.1,10,250,45553
4.1,10,250,60812
3.8,100,600,29657
4.1,10,199,23733
4.1,10,600,93115
4.1,10,350,108399
4.3,100,200,35567
3.1,20,350,61565
4.0,100,400,60659
4.1,10,250,79896
4.4,50,200,83021
4.0,20,650,99511
3.9,20,300,11057
3.8,20,350,21616
4.4,20,200,72522
4.1,10,300,94555
4.3,50,1200,22248
4.5,20,500,35984
3.5,20,400,100878
4.1,10,500,97677
4.1,10,250,62836
4.1,10,100,105960
4.1,10,800,84880
4.1,10,90,32419
3.8,500,250,22624
4.1,10,200,22858
4.1,10,500,37036
4.4,50,600,55780
3.6,20,1500,98705
4.0,20,300,109235
4.1,10,500,90602
4.0,100,400,15002
4.4,100,400,64621
4.1,10,1000,55580
4.7,20,500,39710
4.0,20,399,81108
3.3,20,500,100851
3.5,20,100,108533
4.1,10,250,24602
4.1,10,100,83339
4.1,10,300,12892
4.3,50,1000,80110
4.3,100,600,36130
4.8,20,300,43714
4.2,100,150,39920
4.1,10,325,40396
4.4,50,200,98282
4.3,100,250,37860
3.2,50,450,90747
3.3,20,350,43966
4.1,10,500,8662
4.3,100,1000,7375
3.8,50,250,41106
4.1,10,1200,61586
4.3,500,200,104901
4.1,10,1200,14902
4.0,100,250,22228
4.2,100,200,104902
4.7,20,600,45112
4.1,10,200,63182
3.8,20,140,91366
4.1,10,150,31767
4.1,10,500,73501
4.1,10,1200,69224
3.6,100,400,104695
4.1,10,500,2270
5.0,20,450,6857
3.7,500,100,35647
4.1,10,199,820
3.8,20,500,20665
2.9,100,650,88419
4.1,10,250,30450
4.1,10,150,44005
4.1,10,300,28761
2.9,50,250,103041
4.1,10,500,104304
4.1,20,700,100549
4.1,10,240,68416
4.1,10,500,44602
4.1,10,800,30342
3.9,100,250,85140
3.5,100,250,29841
4.1,10,300,22687
4.1,10,200,44011
3.7,100,300,18497
3.8,20,400,71414
4.1,10,400,102172
4.1,20,300,41629
2.7,20,400,72244
4.1,10,150,30225
4.3,100,1300,22196
4.1,10,1000,26351
4.1,10,300,73241
4.1,10,200,99026
4.4,100,300,84833
4.5,500,120,65449
4.1,10,300,39742
4.4,100,600,83072
4.1,10,400,55656
4.1,100,250,9971
4.1,10,500,32869
4.1,10,500,9808
2.8,20,140,45335
4.1,10,300,91033
4.3,20,450,94203
4.1,10,350,31622
4.1,10,300,93474
4.1,1000,250,33756
4.1,10,250,45047
4.1,10,200,95443
4.1,10,200,85760
4.1,10,300,99981
4.2,100,300,39829
4.1,10,150,36055
4.1,10,350,75512
4.1,10,300,18151
4.1,10,450,61425
4.1,10,200,163
4.1,10,350,9259
4.1,10,500,56387
4.1,10,350,4124
4.4,100,700,110388
3.2,20,500,18947
4.3,100,200,36855
4.0,100,400,21704
4.6,20,320,88668
4.1,20,300,93424
4.3,100,300,65667
4.1,10,300,98
3.9,100,500,59988
4.1,1000,400,13175
4.1,10,200,84857
4.1,10,1500,45113
4.6,50,800,39610
4.1,10,150,98880
4.1,10,300,19523
4.3,100,300,99160
4.1,20,250,14431
4.1,10,400,65379
4.1,10,200,101962
4.1,10,500,13347
4.1,10,200,25296
4.4,20,400,105527
4.4,100,1100,22305
4.1,10,300,8439
4.1,10,300,966
4.1,10,150,62076
4.1,10,500,108715
3.8,100,300,12955
4.1,10,1,45665
4.1,10,300,75393
3.8,500,300,72977
4.1,10,150,106119
4.1,10,400,34698
4.1,50,850,7709
4.3,20,400,50050
4.1,10,200,106643
4.3,20,350,72775
3.9,50,700,32108
4.1,10,300,64508
4.1,10,200,108036
4.1,10,300,72392
4.4,500,800,32553
2.3,20,200,959
4.4,20,500,15359
4.1,10,700,53792
4.1,10,500,44037
3.6,20,400,42119
4.1,10,550,68247
4.1,10,200,33147
2.5,20,500,13529
2.8,20,300,105741
4.1,10,300,19303
4.1,1000,400,48537
4.1,10,200,17566
3.9,50,400,102112
4.1,10,250,67055
4.5,20,150,98578
4.1,10,400,48179
4.1,50,500,100984
4.1,10,300,45404
4.1,10,350,62492
4.0,100,150,78635
4.1,10,250,14667
4.4,50,1200,86985
4.1,10,600,46028
4.1,10,400,45932
4.1,10,250,28615
4.1,10,400,20786
3.8,20,200,5798
3.8,50,600,48667
4.1,10,400,28057
4.1,10,200,45268
4.0,100,500,99797
4.5,50,2200,52402
5.0,20,300,92951
4.1,10,350,71164
4.1,10,400,31139
3.8,20,600,22948
4.1,10,1000,15057
4.1,10,400,22561
4.1,10,250,23474
4.4,100,650,48181
3.8,50,500,74340
4.1,10,500,17066
4.1,10,300,28882
3.7,20,400,86734
4.1,100,200,79949
4.0,50,400,54993
4.0,500,400,49116
4.1,10,500,96236
4.0,100,250,101914
4.1,10,200,50986
4.1,10,300,70747
4.3,100,200,104174
4.6,50,2000,69851
4.1,10,350,60616
4.1,10,200,76385
4.1,10,400,32724
4.5,100,600,36393
4.1,10,300,60806
4.0,100,400,11490
4.4,100,500,9932
4.5,20,250,65434
4.3,100,320,101369
4.6,50,200,10117
4.1,10,300,162
4.1,10,350,14053
4.1,10,400,13001
4.1,500,700,13439
4.3,500,250,34121
4.1,10,200,106982
4.1,10,400,34893
4.1,10,150,37691
4.4,50,400,90009
4.3,100,200,58819
4.6,50,200,99556
3.8,20,350,85801
4.1,10,500,66561
4.1,10,250,79918
4.1,10,500,83430
4.1,10,300,45603
3.3,20,600,79325
4.1,10,200,6493
4.4,50,300,26256
4.1,10,360,36237
4.6,20,500,55036
4.1,10,200,94874
4.3,20,400,62603
4.1,10,300,62503
4.1,10,100,46933
4.8,20,400,32428
4.1,10,250,84405
4.1,10,500,9480
4.1,10,200,90125
4.1,10,299,24884
3.9,100,200,3684
4.2,50,350,109796
4.1,10,500,9502
4.1,10,300,5397
3.9,100,400,69941
4.1,10,250,28696
3.6,1000,300,69999
4.1,10,500,9589
4.1,10,300,56961
4.3,20,400,903
4.6,100,250,85885
4.2,100,300,109105
4.1,20,600,105597
4.1,10,400,32145
3.4,100,300,99281
4.1,10,300,13410
4.1,10,200,29813
4.1,10,300,47380
3.5,20,600,99643
4.1,10,350,91201
4.1,10,250,103531
4.8,20,200,102513
4.1,10,299,74549
4.4,100,500,14175
1.9,20,200,111751
3.4,20,500,61408
4.1,10,250,61348
4.1,10,250,112294
4.1,10,300,14060
4.2,100,200,31621
3.8,20,300,68598
3.8,100,400,42618
4.1,10,200,22667
4.1,10,500,15902
4.1,10,600,88283
4.1,500,300,44835
4.1,10,500,108836
4.3,100,200,88051
4.1,10,200,39300
4.7,20,300,26054
4.1,10,500,55068
4.1,10,500,14523
4.2,500,250,54800
4.1,10,250,307
3.9,20,500,94177
4.1,10,500,59994
4.1,10,250,30451
4.1,10,200,64149
4.1,10,100,99154
3.7,500,300,73725
4.1,10,300,3160
4.4,20,250,99401
4.1,10,400,4815
3.7,50,300,36857
4.0,100,100,57526
4.2,20,500,41447
4.1,10,400,9545
4.1,10,100,19338
3.6,100,250,26835
4.6,50,120,36719
4.1,10,400,63209
4.6,20,500,924
4.1,10,250,75443
4.1,10,300,21342
3.5,20,300,27993
4.4,100,150,94141
4.1,10,350,100011
4.1,10,400,107999
4.1,10,300,55203
3.9,20,600,20134
4.2,100,180,101110
4.1,10,300,91195
3.7,50,250,663
4.1,10,300,98708
2.7,20,250,67742
4.6,20,300,14702
4.1,10,220,80016
4.1,10,500,9539
4.1,10,340,106371
4.1,10,400,9458
4.1,10,400,9495
3.8,100,600,51347
4.4,50,550,86187
4.7,20,600,66524
4.1,100,400,44368
4.1,10,700,18545
4.1,10,250,109455
4.1,10,200,18446
3.6,20,300,79318
4.1,10,350,75992
4.1,10,200,47976
3.4,100,500,158
4.1,10,400,54963
3.5,20,300,3692
2.8,20,300,105015
3.7,20,500,86961
4.4,20,250,69836
3.9,50,350,73203
4.1,20,350,73342
4.1,10,150,20528
4.1,10,200,75628
4.3,50,500,14853
4.1,10,300,817
3.6,50,850,55371
3.5,100,199,12762
4.1,10,250,69907
3.8,100,550,73398
3.8,100,160,41274
4.1,10,350,44204
4.1,10,200,22521
4.1,10,500,68156
4.1,10,300,22312
4.1,10,400,64664
4.1,10,300,99996
4.1,10,300,25354
5.0,20,300,80022
3.9,20,500,105429
4.1,10,200,3004
4.1,10,150,45259
4.1,100,250,36926
4.1,10,50,7972
4.1,10,800,9860
4.1,10,500,43899
4.1,10,150,73045
4.1,10,250,21362
4.1,10,700,38976
4.2,100,500,12022
3.7,100,500,37053
4.1,10,350,14690
4.1,10,200,31965
4.1,10,500,33483
4.1,10,500,62001
4.1,10,500,31950
4.1,10,500,83
4.7,20,450,30285
3.9,100,500,86719
4.1,10,400,9585
2.5,20,200,61839
4.1,10,300,22563
4.1,10,300,15838
4.1,10,300,164
4.1,10,300,79155
4.1,10,200,74545
4.1,10,250,11765
4.3,20,500,29689
3.9,100,150,16771
4.1,10,300,94830
3.9,20,300,36390
4.1,500,350,13383
4.1,10,300,180
3.5,50,450,42538
4.0,1000,250,75471
4.4,50,250,109178
4.1,50,400,80476
4.4,100,900,55638
4.3,20,350,8448
4.1,10,300,975
4.1,10,400,72078
4.3,20,400,14800
5.0,20,250,53366
4.4,50,500,61677
4.1,10,350,111968
4.1,10,300,98027
4.1,10,300,13420
4.2,50,300,61015
4.3,20,650,15726
4.1,10,300,960
4.1,10,200,88070
4.1,10,400,2346
4.0,100,200,55908
4.3,100,900,22068
4.1,10,300,35724
4.3,100,600,36866
4.1,10,300,68382
4.4,20,700,90034
4.3,20,300,63120
3.8,1000,300,74546
4.1,10,150,58015
4.1,10,300,94565
4.1,10,200,97133
5.0,20,500,54215
4.1,10,250,96872
4.1,10,500,900
4.1,10,300,53750
4.2,100,400,98859
4.1,10,400,48708
4.0,50,200,100343
4.1,10,300,23708
4.3,20,1600,44479
3.7,20,300,87693
4.1,10,200,2035
4.0,100,200,52592
4.1,10,300,53657
3.2,20,600,99075
4.1,10,300,80307
4.3,100,200,19626
4.4,20,200,14540
4.1,10,300,64026
4.3,20,400,308
4.1,10,500,109632
4.1,10,250,99098
4.6,100,250,11764
4.4,50,400,21482
4.3,20,200,44095
4.1,10,200,100331
4.2,100,700,59748
4.1,10,400,55494
4.1,100,400,14616
4.1,10,400,109745
4.1,10,350,13598
4.1,10,500,7342
4.4,20,1000,36073
4.1,10,300,57082
4.1,10,200,44730
4.1,10,300,958
4.1,10,250,53333
4.1,10,300,16215
4.5,50,500,79302
3.8,500,300,74106
4.1,10,200,74037
4.1,10,400,37056
4.3,100,250,59937
4.1,10,400,91581
4.1,10,700,40298
4.1,10,300,88622
4.1,500,500,60282
4.1,10,300,22688
4.1,10,400,87335
4.1,10,300,112045
3.9,100,300,83380
4.1,10,300,100113
4.1,10,1400,52375
4.3,50,800,30124
4.3,100,350,24618
3.3,50,300,25559
4.1,10,400,78994
4.1,10,300,70835
3.7,100,400,36012
4.1,10,300,107188
4.1,10,200,27462
4.1,10,250,21367
4.1,10,200,22759
4.1,10,300,70783
4.3,100,200,47975
4.0,20,150,75583
4.2,100,700,29197
3.9,50,200,48212
3.8,50,250,71232
3.9,50,250,8230
4.1,10,299,19028
4.1,10,600,16869
4.6,50,200,52012
4.1,10,600,76731
4.1,10,200,39728
4.1,10,200,79861
4.1,10,300,138
4.1,10,500,38870
4.1,10,500,16599
4.1,10,300,109906
3.8,20,400,7987
4.1,10,300,31202
4.1,10,250,8243
4.1,1000,300,75972
4.1,10,159,33629
4.5,20,500,12969
4.1,10,200,81547
4.1,10,300,72613
3.3,50,150,94050
4.1,10,150,33402
4.2,50,250,85703
4.1,10,499,37051
4.1,10,250,18132
4.1,10,150,8489
4.1,10,150,54420
4.2,100,300,72959
3.9,100,300,78534
4.1,10,450,70380
4.4,500,400,92791
4.6,50,500,61794
4.1,10,300,18131
4.1,10,400,33048
4.1,10,400,14208
4.1,10,300,22686
4.1,10,300,961
3.1,50,300,16109
4.1,10,250,33157
4.0,50,500,35839
4.1,10,250,80464
4.1,10,350,75514
4.1,10,300,51927
4.1,10,500,62002
4.7,20,400,47456
4.1,100,400,28586
4.1,10,500,38837
